question,doc_id,chunk_id,para_ids
What must the bank consider regarding other forms of residual risk?,bcbs_d424_irb,439aeb15-bf0e-5b0a-9740-3773a5fff03d,"262,263"
What are the components that the ECB considers effective for a data quality management framework?,ecb_gim_2024,5a6844d7-fb6e-5fbf-a072-33ee44e0a323,17
What should the governance principles in a data quality management framework ensure according to the ECB?,ecb_gim_2024,5a6844d7-fb6e-5fbf-a072-33ee44e0a323,17
What dimensions should data quality standards cover as per the ECB's guidelines?,ecb_gim_2024,5a6844d7-fb6e-5fbf-a072-33ee44e0a323,17
What is required for assessing compliance with data quality standards in the ECB's framework?,ecb_gim_2024,5a6844d7-fb6e-5fbf-a072-33ee44e0a323,17
What articles of the CRR establish requirements for the eligibility of unfunded credit protection?,ecb_gim_2024,88df8de1-c735-582e-be22-7657686a6056,112
Under what conditions may institutions recognize the guarantee by applying the risk weight of the guarantor?,ecb_gim_2024,88df8de1-c735-582e-be22-7657686a6056,112
What must be true about the third party guarantor for the guarantee to be recognized under the foundation IRB?,ecb_gim_2024,88df8de1-c735-582e-be22-7657686a6056,112
"According to the EBA Guidelines on PD and LGD, what should be included in the calculation of the one-year default rate of the grade assigned to a guaranteed obligor?",ecb_gim_2024,88df8de1-c735-582e-be22-7657686a6056,112
What should institutions assess regarding the method used to quantify the risk parameter in relation to the rating philosophy?,ebagl_2017_16,73f4054d-82b6-5fb1-ae20-8288a3fd796e,66
How does the sensitivity of the rating philosophy to economic conditions affect the estimation of PDs?,ebagl_2017_16,73f4054d-82b6-5fb1-ae20-8288a3fd796e,66
What impact do the characteristics and dynamics of the rating assignment have on own funds requirements?,ebagl_2017_16,73f4054d-82b6-5fb1-ae20-8288a3fd796e,66
Why is it important to consider the rating philosophy for back testing purposes?,ebagl_2017_16,73f4054d-82b6-5fb1-ae20-8288a3fd796e,66
What is the single FX delta risk factor for any foreign currency?,bcbs_d424_irb,0d7bc550-2aa3-5781-b6f6-e842debbec87,60
How are sensitivities to the FX spot rate measured?,bcbs_d424_irb,0d7bc550-2aa3-5781-b6f6-e842debbec87,60
What is the method to obtain the shifted value of a foreign currency when a foreign-domestic exchange rate is shifted?,bcbs_d424_irb,0d7bc550-2aa3-5781-b6f6-e842debbec87,60
What are the risk weights for all foreign-domestic exchange rates set at?,bcbs_d424_irb,0d7bc550-2aa3-5781-b6f6-e842debbec87,60
What must institutions calculate based on the approved material change or extension according to Article 3(5) of Commission Delegated Regulation (EU) No 529/2014?,ecb_gim_2024,98914e62-9225-5c65-b37e-37068e1f5c18,26
What is the expected time frame for institutions to implement a material change or extension after receiving permission from the ECB?,ecb_gim_2024,98914e62-9225-5c65-b37e-37068e1f5c18,26
Under what circumstances can exceptions to the expected implementation time frame be granted to institutions?,ecb_gim_2024,98914e62-9225-5c65-b37e-37068e1f5c18,26
What does the ECB expect regarding the implementation of a request to reverse the use of less sophisticated approaches according to Article 149 of the CRR?,ecb_gim_2024,98914e62-9225-5c65-b37e-37068e1f5c18,26
What is the original maturity for exposures to banks that can be assigned a risk weight corresponding to short term exposures in Table 7?,bcbs_d424_irb,65420614-ded0-51e3-a4ea-6fb1d2720993,30
What type of exposures to banks arise from the movement of goods across national borders?,bcbs_d424_irb,65420614-ded0-51e3-a4ea-6fb1d2720993,30
What is the maximum original maturity for exposures to banks arising from the movement of goods across national borders to qualify for a specific risk weight?,bcbs_d424_irb,65420614-ded0-51e3-a4ea-6fb1d2720993,30
Which table contains the risk weights for short term exposures?,bcbs_d424_irb,65420614-ded0-51e3-a4ea-6fb1d2720993,30
What should the PD estimates reflect in relation to the obligor's default probability?,ebagl_2017_16,6ca0618e-5caf-5cf4-a3c9-1cd5272b0633,
What is the minimum time frame within which the obligor may default according to the passage?,ebagl_2017_16,6ca0618e-5caf-5cf4-a3c9-1cd5272b0633,
How long after a payment is due can a default be recognized for a short-term contract?,ebagl_2017_16,6ca0618e-5caf-5cf4-a3c9-1cd5272b0633,
What perspective should be taken when analyzing the possibility of default on a short-term contract?,ebagl_2017_16,6ca0618e-5caf-5cf4-a3c9-1cd5272b0633,
What should institutions define regarding the allocation of responsibilities and authority within the organization?,ebagl_2020_06,3496c9cb-bcfb-5d30-adb7-6be9ca9b59d1,"75,76,77"
Who should be primarily responsible for managing the credit risk generated by their activities?,ebagl_2020_06,3496c9cb-bcfb-5d30-adb7-6be9ca9b59d1,"75,76,77"
What is the role of the risk management function according to the EBA Guidelines?,ebagl_2020_06,3496c9cb-bcfb-5d30-adb7-6be9ca9b59d1,"75,76,77"
How should the risk management function be positioned in relation to the business-originating units?,ebagl_2020_06,3496c9cb-bcfb-5d30-adb7-6be9ca9b59d1,"75,76,77"
What must a bank demonstrate to its supervisor to be eligible for an IRB approach?,bcbs_d424_irb,c4de1a99-fc00-559e-b078-3d5d6e121e1c,159
What requirements must a bank meet at the outset and on an ongoing basis for the IRB approach?,bcbs_d424_irb,c4de1a99-fc00-559e-b078-3d5d6e121e1c,159
How must banks' overall credit risk management practices align according to the passage?,bcbs_d424_irb,c4de1a99-fc00-559e-b078-3d5d6e121e1c,159
Who issues the evolving sound practice guidelines that banks must be consistent with?,bcbs_d424_irb,c4de1a99-fc00-559e-b078-3d5d6e121e1c,159
What should institutions assess in addition to the creditworthiness of the borrower?,ebagl_2020_06,eeaf6748-6efa-5068-b4c9-9d358a45ac08,192
What aspects of equity investors should institutions focus on when assessing them?,ebagl_2020_06,eeaf6748-6efa-5068-b4c9-9d358a45ac08,192
What factors related to equity investors' financial position should be considered by institutions?,ebagl_2020_06,eeaf6748-6efa-5068-b4c9-9d358a45ac08,192
Why is it important to evaluate the ability and willingness of equity investors to support the project?,ebagl_2020_06,eeaf6748-6efa-5068-b4c9-9d358a45ac08,192
What does the EBA consider an appropriate and necessary additional quantitative validation tool for credit risk mitigation?,ebagl_2020_05,5b7bdb27-31c5-59c8-bd72-983cf795bca5,
"According to the EBA, what should be used in addition to normal PD and LGD back-testing?",ebagl_2020_05,5b7bdb27-31c5-59c8-bd72-983cf795bca5,
What does the EBA see as the basis for generally excluding certain guarantor types from the back-testing requirements?,ebagl_2020_05,5b7bdb27-31c5-59c8-bd72-983cf795bca5,
Why is back-testing the 'substitution approach' considered difficult by some respondents?,ebagl_2020_05,5b7bdb27-31c5-59c8-bd72-983cf795bca5,
What should institutions ensure regarding the definition of default used for model development according to paragraph 21(b)?,ebagl_2017_16,907902b5-d267-5bfb-84ab-907259ee18de,23
What adjustments must be made if the default definition has changed during the observation period?,ebagl_2017_16,907902b5-d267-5bfb-84ab-907259ee18de,23
What measures should an institution adopt when the model covers exposures in jurisdictions with different default definitions?,ebagl_2017_16,907902b5-d267-5bfb-84ab-907259ee18de,23
How should the definition of default be analyzed according to the guidelines?,ebagl_2017_16,907902b5-d267-5bfb-84ab-907259ee18de,23
At what level may the definition of default be applied for retail exposures according to Article 178(1) of the CRR?,ebagl_2016_07,364c1a42-acbd-5b25-9eaa-d62f308a5ba7,
What must institutions provide evidence of if they decide to use different levels of application of the definition of default for different types of retail exposures?,ebagl_2016_07,364c1a42-acbd-5b25-9eaa-d62f308a5ba7,
"For institutions using the IRB Approach, which Article defines retail exposures for the application of the definition of default at the individual facility level?",ebagl_2016_07,364c1a42-acbd-5b25-9eaa-d62f308a5ba7,
What is the consequence of assessing some exposures of an obligor at the individual facility level regarding the default of all other exposures of that obligor?,ebagl_2016_07,364c1a42-acbd-5b25-9eaa-d62f308a5ba7,
What is the main objective of the EBA guidelines on loan origination and monitoring?,ebagl_2020_06,a5880c40-188d-5f58-89e8-e62b9ffccbe4,
What challenges in the EU banking sector do the guidelines aim to prepare institutions for?,ebagl_2020_06,a5880c40-188d-5f58-89e8-e62b9ffccbe4,
How do the guidelines aim to ensure the quality of newly originated loans?,ebagl_2020_06,a5880c40-188d-5f58-89e8-e62b9ffccbe4,
What specific issues do the guidelines aim to address in relation to credit origination standards?,ebagl_2020_06,a5880c40-188d-5f58-89e8-e62b9ffccbe4,
What types of residual risks may increase when using CRM techniques?,bcbs_d424_irb,db9b44b1-efa9-5414-b04f-04b08bcbbf64,"122,123"
What must banks employ to control residual risks associated with CRM techniques?,bcbs_d424_irb,db9b44b1-efa9-5414-b04f-04b08bcbbf64,"122,123"
What may supervisors impose if residual risks are not adequately controlled?,bcbs_d424_irb,db9b44b1-efa9-5414-b04f-04b08bcbbf64,"122,123"
Why are securities issued by the counterparty considered ineligible as collateral?,bcbs_d424_irb,db9b44b1-efa9-5414-b04f-04b08bcbbf64,"122,123"
What do the EBA Guidelines on Significant Credit Risk Transfer relate to?,ecb_gim_2024,2bc5a59d-93a5-55f4-81a6-70cf1579795f,
Which articles of Regulation 575/2013 are referenced in the EBA Guidelines on Significant Credit Risk Transfer?,ecb_gim_2024,2bc5a59d-93a5-55f4-81a6-70cf1579795f,
What is the document code for the EBA Guidelines on Significant Credit Risk Transfer?,ecb_gim_2024,2bc5a59d-93a5-55f4-81a6-70cf1579795f,
In what year were the EBA Guidelines on Significant Credit Risk Transfer published?,ecb_gim_2024,2bc5a59d-93a5-55f4-81a6-70cf1579795f,
What approaches are available for eligible corporate receivables?,bcbs_d424_irb,746bebe5-c3f6-5b86-900a-82612c8337c9,43
What is expected of banks regarding the assessment of default risk for corporate purchased receivables?,bcbs_d424_irb,746bebe5-c3f6-5b86-900a-82612c8337c9,43
Under what condition can a bank use the A-IRB treatment for purchased corporate receivables?,bcbs_d424_irb,746bebe5-c3f6-5b86-900a-82612c8337c9,43
Which approach is available for eligible retail receivables?,bcbs_d424_irb,746bebe5-c3f6-5b86-900a-82612c8337c9,43
What does paragraph 31 of the EBA Guidelines describe?,ebagl_2019_03,b09c6083-4b8b-518d-877e-09e284644f67,59
What is the purpose of the haircut approach in the context of LGD estimation?,ebagl_2019_03,b09c6083-4b8b-518d-877e-09e284644f67,59
What is a precondition for applying the haircut approach according to the EBA Guidelines?,ebagl_2019_03,b09c6083-4b8b-518d-877e-09e284644f67,59
How are economic factors adjusted when applying the LGD model under the haircut approach?,ebagl_2019_03,b09c6083-4b8b-518d-877e-09e284644f67,59
What assessments should institutions carry out regarding the income-producing capacity of the property?,ebagl_2020_06,56258ce8-71fd-5a9e-b2ca-9557b6d0148f,"170,171"
What factors should institutions consider when assessing the sustainability of the cash flow?,ebagl_2020_06,56258ce8-71fd-5a9e-b2ca-9557b6d0148f,"170,171"
What aspects of the tenants should be evaluated in the assessment of the borrower's repayment capacity?,ebagl_2020_06,56258ce8-71fd-5a9e-b2ca-9557b6d0148f,"170,171"
What should institutions assess regarding capital expenditure on the property throughout the term of the loan?,ebagl_2020_06,56258ce8-71fd-5a9e-b2ca-9557b6d0148f,"170,171"
What should institutions consider in their ELBE and LGD in-default estimates?,ebagl_2017_16,bcbb802f-b07d-5c8e-8f1c-174618215d81,"168,169,170"
What should institutions assess and justify regarding LGD in-default estimates shortly after the date of default?,ebagl_2017_16,bcbb802f-b07d-5c8e-8f1c-174618215d81,"168,169,170"
What is required for institutions to perform in relation to their ELBE and LGD in-default estimates?,ebagl_2017_16,bcbb802f-b07d-5c8e-8f1c-174618215d81,"168,169,170"
"According to the passage, which article of Regulation (EU) No 575/2013 relates to back-testing and benchmarking of ELBE and LGD in-default estimates?",ebagl_2017_16,bcbb802f-b07d-5c8e-8f1c-174618215d81,"168,169,170"
What did respondents welcome about the EBA's approach to LGD estimation?,ebagl_2019_03,ef6bbc2c-4fda-5b20-a68e-285691d32a96,
Do the guidelines apply to the estimation of conversion factors appropriate for economic downturn conditions?,ebagl_2019_03,ef6bbc2c-4fda-5b20-a68e-285691d32a96,
What is clarified in paragraph 26 regarding compensation effects during downturn periods?,ebagl_2019_03,ef6bbc2c-4fda-5b20-a68e-285691d32a96,
What does paragraph 29 state about the long-run average LGD for economic downturn?,ebagl_2019_03,ef6bbc2c-4fda-5b20-a68e-285691d32a96,
What should institutions avoid when including cash flows related to the realisation of collateral in the estimation of recoveries?,ebagl_2017_16,8a4952bc-ebb5-58ba-bc69-e9b0009dc5bc,129
What steps should institutions take to obtain data on the total value of the collateral when estimating separate recovery rates for specific types of collaterals?,ebagl_2017_16,8a4952bc-ebb5-58ba-bc69-e9b0009dc5bc,129
What should institutions include in the estimation when they estimate separate recovery rates for specific types of collaterals?,ebagl_2017_16,8a4952bc-ebb5-58ba-bc69-e9b0009dc5bc,129
How should institutions account for potential decreases in collateral value from the point of LGD estimation to the eventual recovery?,ebagl_2017_16,8a4952bc-ebb5-58ba-bc69-e9b0009dc5bc,129
What percentage of annual revenue must an ECAI disclose if it comes from a single client?,bcbs_d424_irb,c2fea4e8-cd30-5978-8551-d41741e3d574,99
What type of language should an ECAI use when disclosing a rating?,bcbs_d424_irb,c2fea4e8-cd30-5978-8551-d41741e3d574,99
What should ECAIs have to carry out high-quality credit assessments?,bcbs_d424_irb,c2fea4e8-cd30-5978-8551-d41741e3d574,99
What must ECAIs not do with unsolicited ratings to avoid pressure on entities?,bcbs_d424_irb,c2fea4e8-cd30-5978-8551-d41741e3d574,99
What does the ECB imply about the exposure distribution used for internal risk measurement in the day-to-day CCR management process?,ecb_gim_2024,d1843ecc-df0e-5e95-aed7-b92eda5b16a6,62
How often should the revaluation of current exposure for internal risk management purposes be performed according to the ECB?,ecb_gim_2024,d1843ecc-df0e-5e95-aed7-b92eda5b16a6,62
What frequency for recalibration of the parameters of the underlying stochastic processes does the ECB regard as best practice?,ecb_gim_2024,d1843ecc-df0e-5e95-aed7-b92eda5b16a6,62
Why does the ECB suggest that an outdated calibration may pose a risk of noncompliance with Article 292(2) and Article 289(5) of the CRR?,ecb_gim_2024,d1843ecc-df0e-5e95-aed7-b92eda5b16a6,62
What criterion should be applied to factoring and purchased receivables according to the ECB Guide to Internal Models?,ecb_gim_2024,da9699d5-e20c-5697-bffc-107818c2dad0,"75,76"
What should institutions specify in their policies regarding products considered as factoring and purchased receivables?,ecb_gim_2024,da9699d5-e20c-5697-bffc-107818c2dad0,"75,76"
Under what condition may institutions add another trigger of unlikeness to pay according to paragraph 34 of the EBA Guidelines on DoD?,ecb_gim_2024,da9699d5-e20c-5697-bffc-107818c2dad0,"75,76"
How should institutions monitor the additional unlikeliness to pay trigger when it is added?,ecb_gim_2024,da9699d5-e20c-5697-bffc-107818c2dad0,"75,76"
How is the credit equivalent amount of SFTs that expose a bank to counterparty credit risk calculated?,bcbs_d424_irb,c5a18952-d1a6-5918-97f2-ea7562bde9c8,"86,87"
What is the alternative method banks may use to calculate the credit equivalent amount for SFTs and OTC derivatives?,bcbs_d424_irb,c5a18952-d1a6-5918-97f2-ea7562bde9c8,"86,87"
What must banks do starting from the first day a transaction fails?,bcbs_d424_irb,c5a18952-d1a6-5918-97f2-ea7562bde9c8,"86,87"
How is the capital charge on failed transactions calculated according to the passage?,bcbs_d424_irb,c5a18952-d1a6-5918-97f2-ea7562bde9c8,"86,87"
What should institutions identify to assess the significance of overrides in the rating system?,ecb_gim_2024,d6722f60-c80f-5c36-a17e-0abc50238158,113
What could too many overrides indicate about a credit-risk model?,ecb_gim_2024,d6722f60-c80f-5c36-a17e-0abc50238158,113
What actions might institutions consider if significant weaknesses in the rating system are identified?,ecb_gim_2024,d6722f60-c80f-5c36-a17e-0abc50238158,113
What can systematic and material adjustments in a model be a consequence of?,ecb_gim_2024,d6722f60-c80f-5c36-a17e-0abc50238158,113
What must a bank justify when purchasing receivables?,bcbs_d424_irb,b1f188b9-ba20-5e36-bc6c-b0982060bc48,267
What is required for a bank to qualify for the top-down treatment of default risk?,bcbs_d424_irb,b1f188b9-ba20-5e36-bc6c-b0982060bc48,267
What should be closely monitored and controlled in relation to a bank's receivable pool?,bcbs_d424_irb,b1f188b9-ba20-5e36-bc6c-b0982060bc48,267
What must a bank demonstrate regarding the receivables pool and overall lending relationship?,bcbs_d424_irb,b1f188b9-ba20-5e36-bc6c-b0982060bc48,267
What is the title of the corrigendum mentioned in the passage?,ecb_gim_2024,9f5637ba-6c9d-5c81-9cca-73a9339aded7,
What is the date of the corrigendum to Regulation (EU) 2018/1845?,ecb_gim_2024,9f5637ba-6c9d-5c81-9cca-73a9339aded7,
Which regulation does the corrigendum relate to regarding the threshold for assessing the materiality of credit obligations past due?,ecb_gim_2024,9f5637ba-6c9d-5c81-9cca-73a9339aded7,
In which official journal was the corrigendum published?,ecb_gim_2024,9f5637ba-6c9d-5c81-9cca-73a9339aded7,
What methods should the validation process use to assess the performance of rating systems?,ecb_gim_2024,b4a3a3a8-c276-5618-aa8a-b98cda5cb80b,78
How often should assessments of the rating systems be carried out according to the validation process?,ecb_gim_2024,b4a3a3a8-c276-5618-aa8a-b98cda5cb80b,78
What should be included in the content of the validation process to ensure robust validation?,ecb_gim_2024,b4a3a3a8-c276-5618-aa8a-b98cda5cb80b,78
What is the purpose of the analyses of discriminatory power for PD models?,ecb_gim_2024,b4a3a3a8-c276-5618-aa8a-b98cda5cb80b,78
What should institutions ensure regarding the reliability of information over time for PD estimation?,ebagl_2017_16,4744958f-7a22-5731-a34c-2a1dc2008ec7,59
What is the time frame mentioned for financial statements to be considered outdated in the context of risk assessment?,ebagl_2017_16,4744958f-7a22-5731-a34c-2a1dc2008ec7,59
What should be applied when there is a higher degree of uncertainty due to lack of up-to-date information?,ebagl_2017_16,4744958f-7a22-5731-a34c-2a1dc2008ec7,59
What are the two situations in which an adequate and conservative adjustment should be provided according to the guidelines?,ebagl_2017_16,4744958f-7a22-5731-a34c-2a1dc2008ec7,59
What is the supervisory slotting approach not covered by in the EBA guidelines?,ebagl_2020_05,a734a820-f8f3-5182-8de5-96b60aee67bf,
What would be required to address the concerns regarding the supervisory slotting approach?,ebagl_2020_05,a734a820-f8f3-5182-8de5-96b60aee67bf,
Can the proposed solutions for the supervisory slotting approach be incorporated through the EBA guidelines?,ebagl_2020_05,a734a820-f8f3-5182-8de5-96b60aee67bf,
What does the supervisory slotting approach relate to in the context of these guidelines?,ebagl_2020_05,a734a820-f8f3-5182-8de5-96b60aee67bf,
What standards and methods should institutions use for assessing the representativeness of data from different sources?,ebagl_2017_16,7e226a80-9166-5d7d-ac21-098971a79fb7,"18,19"
Under what condition can institutions use different methods for assessing data representativeness?,ebagl_2017_16,7e226a80-9166-5d7d-ac21-098971a79fb7,"18,19"
What should institutions obtain from data providers when using external or pooled data?,ebagl_2017_16,7e226a80-9166-5d7d-ac21-098971a79fb7,"18,19"
Why is it important for institutions to assess the representativeness of external or pooled data?,ebagl_2017_16,7e226a80-9166-5d7d-ac21-098971a79fb7,"18,19"
What two components are discussed regarding the analysis of economic downturn impact in relation to default?,ebagl_2019_03,246a54f5-5c11-5a60-b4a1-6bc01bb4b073,46
How does considering realised LGDs with respect to the time in default relate to the calculation of RWE amounts?,ebagl_2019_03,246a54f5-5c11-5a60-b4a1-6bc01bb4b073,46
What might better reflect the economic loss appropriate for an economic downturn according to the passage?,ebagl_2019_03,246a54f5-5c11-5a60-b4a1-6bc01bb4b073,46
What does the proposed impact assessment require in terms of analyses as mentioned in paragraph 27(a)?,ebagl_2019_03,246a54f5-5c11-5a60-b4a1-6bc01bb4b073,46
What must be met before capital relief is granted in respect of any form of collateral?,bcbs_d424_irb,4dbfb934-c5e5-5cc5-bec5-d4214754ca40,139
What two capital requirements must banks calculate when they lend securities or post collateral?,bcbs_d424_irb,4dbfb934-c5e5-5cc5-bec5-d4214754ca40,139
What type of risk must banks calculate if it remains with the bank when lending securities?,bcbs_d424_irb,4dbfb934-c5e5-5cc5-bec5-d4214754ca40,139
What is the counterparty credit risk associated with when banks lend securities?,bcbs_d424_irb,4dbfb934-c5e5-5cc5-bec5-d4214754ca40,139
What period should institutions use for downturn LGD estimation for defaulted exposures?,ebagl_2019_03,246a2692-728e-594b-896b-3fd45096bd96,20
Should the downturn period for defaulted exposures differ from that of non-defaulted exposures?,ebagl_2019_03,246a2692-728e-594b-896b-3fd45096bd96,20
What is the guideline reference number for the estimation of LGD appropriate for an economic downturn?,ebagl_2019_03,246a2692-728e-594b-896b-3fd45096bd96,20
"According to the EBA guidelines, what type of exposures does the downturn LGD estimation apply to?",ebagl_2019_03,246a2692-728e-594b-896b-3fd45096bd96,20
"What must be assessed regarding all exposures of an obligor to the institution, the parent undertaking, or any of its subsidiaries when the definition of default is applied at the obligor level?",ecb_gim_2024,9efb5b03-53d2-5ec8-b9e4-6c2b051356d9,60
What type of information must be consolidated for a banking group when assessing the definition of default at the obligor level?,ecb_gim_2024,9efb5b03-53d2-5ec8-b9e4-6c2b051356d9,60
"In cases where the definition of default is applied at the level of an individual credit facility, what must be considered for indications of unlikeness to pay?",ecb_gim_2024,9efb5b03-53d2-5ec8-b9e4-6c2b051356d9,60
What paragraphs of the EBA Guidelines on DoD describe the leeway granted in implementing a groupwide view in identifying defaults?,ecb_gim_2024,9efb5b03-53d2-5ec8-b9e4-6c2b051356d9,60
What should the differences in the pricing functions and methods used for VaR and sVaR calculations be subject to?,ecb_gim_2024,7a5b3a6d-398d-5783-8969-b54783da2b59,135
When should the initial validation of a new pricing method for VaR or sVaR be performed?,ecb_gim_2024,7a5b3a6d-398d-5783-8969-b54783da2b59,135
What should the scorecard indicator be based on according to the passage?,ecb_gim_2024,7a5b3a6d-398d-5783-8969-b54783da2b59,135
What action should an institution take if pricing functions or methods are deemed inadequate according to the scorecard assessment?,ecb_gim_2024,7a5b3a6d-398d-5783-8969-b54783da2b59,135
What does paragraph 14 require institutions to provide regarding downturn LGD estimates?,ebagl_2019_03,4204978d-820a-5869-ae49-9b864cfbe1c0,
At what level must the downturn LGD estimate be provided according to paragraph 14?,ebagl_2019_03,4204978d-820a-5869-ae49-9b864cfbe1c0,
What does the report on IRB modelling highlight about practices?,ebagl_2019_03,4204978d-820a-5869-ae49-9b864cfbe1c0,
What is the relationship between the downturn LGD estimate and the long-run average LGD in LGD calibration?,ebagl_2019_03,4204978d-820a-5869-ae49-9b864cfbe1c0,
What should institutions ensure when calibrating PD estimates to the LRA default rate according to the EBA Guidelines on PD and LGD?,ecb_gim_2024,025c2fc4-63fe-56aa-9c13-e9c99b75c72a,137
What should institutions apply if the appropriate consideration of overrides in the calibration process is not possible?,ecb_gim_2024,025c2fc4-63fe-56aa-9c13-e9c99b75c72a,137
How can institutions evaluate the need for an adjustment (AA) and a margin of conservatism (MoC)?,ecb_gim_2024,025c2fc4-63fe-56aa-9c13-e9c99b75c72a,137
What should be reviewed during the review of estimates regarding the appropriateness of the MoC?,ecb_gim_2024,025c2fc4-63fe-56aa-9c13-e9c99b75c72a,137
What should institutions periodically update regarding the borrower?,ebagl_2020_06,6c9273e8-e6a6-51c4-8f7a-0c8afe691e9e,"259,260,261"
What is the purpose of carrying out periodic reviews for assessing a borrower's risk?,ebagl_2020_06,6c9273e8-e6a6-51c4-8f7a-0c8afe691e9e,"259,260,261"
What factors should borrowers' credit reviews assess in relation to existing debt?,ebagl_2020_06,6c9273e8-e6a6-51c4-8f7a-0c8afe691e9e,"259,260,261"
Which section of the guidelines specifies the sensitivity analysis requirements?,ebagl_2020_06,6c9273e8-e6a6-51c4-8f7a-0c8afe691e9e,"259,260,261"
What risk is associated with an inconsistent implementation of internal model-related tasks within a banking group?,ecb_gim_2024,ca50f653-0709-5873-bf5e-9aae88b62060,"2,3"
What should institutions develop to ensure appropriate coverage of risks measured by internal models at group level?,ecb_gim_2024,ca50f653-0709-5873-bf5e-9aae88b62060,"2,3"
What examples of controls can be applied to ensure consistent application of group principles and guidelines in relevant entities?,ecb_gim_2024,ca50f653-0709-5873-bf5e-9aae88b62060,"2,3"
How should the group-level policies address deviations from the group-wide principles?,ecb_gim_2024,ca50f653-0709-5873-bf5e-9aae88b62060,"2,3"
What should institutions have in place to ensure the integrity and robustness of IT systems?,ecb_gim_2024,2ad569fe-d124-5bc3-bb22-d4b06fa97d5c,"9,10,11"
What types of events should trigger a testing procedure according to the policy?,ecb_gim_2024,2ad569fe-d124-5bc3-bb22-d4b06fa97d5c,"9,10,11"
What are the different types of IT implementation tests that should be considered?,ecb_gim_2024,2ad569fe-d124-5bc3-bb22-d4b06fa97d5c,"9,10,11"
What is the purpose of having a clearly defined and documented IT-testing process?,ecb_gim_2024,2ad569fe-d124-5bc3-bb22-d4b06fa97d5c,"9,10,11"
What type of exposures will banks assign risk weights based on issue-specific external ratings?,bcbs_d424_irb,92f815af-3ccf-5754-9d62-59e9126c3670,46
What must be available for banks to assign risk weights to specialised lending exposures?,bcbs_d424_irb,92f815af-3ccf-5754-9d62-59e9126c3670,46
Can issuer ratings be used for specialised lending exposures according to the passage?,bcbs_d424_irb,92f815af-3ccf-5754-9d62-59e9126c3670,46
Which paragraph does not apply in the case of specialised lending exposures?,bcbs_d424_irb,92f815af-3ccf-5754-9d62-59e9126c3670,46
What should be included in the evaluation of input data according to the passage?,ecb_gim_2024,ef4e5982-7633-5eb1-8b08-00043718ace2,78
How often should analyses of overrides be conducted as per the guidelines?,ecb_gim_2024,ef4e5982-7633-5eb1-8b08-00043718ace2,78
What is required for the annual validation of non-material rating systems regarding stability analyses?,ecb_gim_2024,ef4e5982-7633-5eb1-8b08-00043718ace2,78
What should the institution justify in relation to excessive or unexpected variability?,ecb_gim_2024,ef4e5982-7633-5eb1-8b08-00043718ace2,78
What is the minimum data observation period for estimating LGD according to Basel III?,bcbs_d424_irb,4050c2bd-17cf-526c-a96d-f9b89e1ba248,239
How long should the observation period ideally cover for estimating LGD?,bcbs_d424_irb,4050c2bd-17cf-526c-a96d-f9b89e1ba248,239
What is the minimum length of the observation period required for at least one source when estimating LGD?,bcbs_d424_irb,4050c2bd-17cf-526c-a96d-f9b89e1ba248,239
"If a longer observation period is available for any source, what must be done according to the guidelines?",bcbs_d424_irb,4050c2bd-17cf-526c-a96d-f9b89e1ba248,239
What is the correlation (R) value for qualifying revolving retail exposures that are not in default?,bcbs_d424_irb,61ce160b-e3a1-5bc3-98c4-66635ed760b2,119
How is the capital requirement (K) for a defaulted exposure determined?,bcbs_d424_irb,61ce160b-e3a1-5bc3-98c4-66635ed760b2,119
What formula is used to calculate risk-weighted assets for qualifying revolving retail exposures?,bcbs_d424_irb,61ce160b-e3a1-5bc3-98c4-66635ed760b2,119
"What is the relationship between the capital requirement (K), the loss given default (LGD), and the bank's best estimate of expected loss for a defaulted exposure?",bcbs_d424_irb,61ce160b-e3a1-5bc3-98c4-66635ed760b2,119
What must institutions document regarding the definitions of default and loss?,ecb_gim_2024,4dc507ae-c1da-55c1-885b-75a342532da2,"148,149"
What should institutions ensure about their internal definitions of default and loss?,ecb_gim_2024,4dc507ae-c1da-55c1-885b-75a342532da2,"148,149"
What is required for institutions to comply with the LGD calculation requirements?,ecb_gim_2024,4dc507ae-c1da-55c1-885b-75a342532da2,"148,149"
Who should regularly review the calculation process to ensure appropriate implementation of policies and procedures?,ecb_gim_2024,4dc507ae-c1da-55c1-885b-75a342532da2,"148,149"
What must LGD be measured as for corporate exposures?,bcbs_d424_irb,369dd5a7-2d73-5feb-b04a-568d808334eb,"84,85"
What is the consequence for banks eligible for the IRB approach that cannot meet the additional minimum requirements?,bcbs_d424_irb,369dd5a7-2d73-5feb-b04a-568d808334eb,"84,85"
What is the minimum requirement for LGD when used as input into the risk weight formula?,bcbs_d424_irb,369dd5a7-2d73-5feb-b04a-568d808334eb,"84,85"
What conditions must be met for supervisors to permit banks to use their own internal estimates of LGD?,bcbs_d424_irb,369dd5a7-2d73-5feb-b04a-568d808334eb,"84,85"
What should the quantification of each RNIEPE reflect according to the ECB Guide to Internal Models?,ecb_gim_2024,fb121108-7cec-5ec8-bf2c-b9266ee6cf1b,105
How should each individual ERE be floored according to the ECB's understanding?,ecb_gim_2024,fb121108-7cec-5ec8-bf2c-b9266ee6cf1b,105
